"education","male","white","experience","region","north","northeast","south","centerwest","log_wage_homo","wage_homo","log_wage_hetero","wage_hetero"
11,0,0,0,"Southeast",0,0,0,0,8.36127960299919,4278.16561894638,7.44091078820559,1704.3017724293
13,0,0,6,"Southeast",0,0,0,0,8.41365156168177,4508.1924349488,9.83162861321265,18613.2433277447
8,1,0,1,"North",1,0,0,0,7.7445580938132,2308.97294897361,8.22201290900849,3721.98686808618
10,0,0,17,"Northeast",0,1,0,0,8.50257680356151,4927.44956500251,9.1313785237722,9240.75178900301
4,0,0,22,"Northeast",0,1,0,0,7.47070535592555,1755.84474438256,7.66972515191798,2142.49250436127
11,0,0,4,"Northeast",0,1,0,0,8.59423309609763,5400.42587993742,8.4881646015524,4856.94346099582
7,0,0,12,"South",0,0,1,0,8.18195325649752,3575.83236177938,7.85044313723027,2566.87154118818
9,1,0,6,"Southeast",0,0,0,0,8.60945936836243,5483.28343981664,8.22627959641687,3737.90134950605
5,1,0,5,"Southeast",0,0,0,0,8.23465840450986,3769.35208341785,7.80823704792508,2460.78835703227
11,1,0,7,"Southeast",0,0,0,0,8.93666779058506,7605.81062890618,7.74257791363065,2304.40529038404
12,1,1,8,"CenterWest",0,0,0,1,9.30007722029459,10938.863877843,9.01783407242931,8248.89121759552
8,1,0,13,"CenterWest",0,0,0,1,8.42384876394119,4554.3985713046,9.07366149121895,8722.50277513376
16,1,0,8,"Southeast",0,0,0,0,9.40240800083648,12117.5246363197,8.62579840682767,5573.61094161043
12,1,0,27,"North",1,0,0,0,8.79417712014344,6595.72585261354,8.36885888559559,4310.7142369393
13,0,0,2,"Northeast",0,1,0,0,8.38890271503407,4397.98919817061,9.0181913562907,8251.83893985736
17,1,1,13,"Northeast",0,1,0,0,9.5731015235166,14372.9252313507,9.81557148590093,18316.7548568166
7,1,1,14,"Southeast",0,0,0,0,8.28092209740775,3947.83299071362,9.44086856449475,12592.6496863624
12,0,0,23,"Southeast",0,0,0,0,8.89821153345816,7318.87226887951,8.36688830240751,4302.22798011901
13,1,1,11,"CenterWest",0,0,0,1,9.1660819353438,9567.0667746941,9.42264474740834,12365.2419539214
9,0,0,5,"North",1,0,0,0,7.98851359434159,2946.91339366929,7.76990195887152,2368.23909214004
11,1,1,19,"Southeast",0,0,0,0,8.98272425964613,7964.29940792374,9.91609325685483,20253.7098222631
6,1,1,12,"Northeast",0,1,0,0,8.43484409249576,4604.7519989065,9.85198450290409,18996.0150682995
11,0,1,27,"Southeast",0,0,0,0,10.2004401555795,26915.0302682082,9.2016956867146,9913.92572591946
7,0,1,2,"Northeast",0,1,0,0,7.56409845552033,1927.7300610133,6.65478315874965,776.489529869531
12,1,1,17,"Southeast",0,0,0,0,9.22900707912152,10188.4201925749,9.32867215445,11256.1750958232
7,0,1,8,"South",0,0,1,0,8.30923154549739,4061.1909438197,8.04074190876198,3104.91590033355
11,1,1,33,"Southeast",0,0,0,0,9.01400449118392,8217.36182920392,9.61209270610428,14944.4116476487
7,0,0,2,"South",0,0,1,0,7.98312006723832,2931.061922506,7.88637960182527,2660.79333041145
9,0,0,24,"Northeast",0,1,0,0,8.35731727131637,4261.24764721222,8.85764222283524,7027.89298917128
4,1,0,25,"Northeast",0,1,0,0,8.90382624917871,7360.08123612293,8.43939099547363,4625.73703178265
10,0,1,5,"Southeast",0,0,0,0,8.34391503556469,4204.51840015887,9.09478938664337,8908.75149513146
13,1,0,5,"South",0,0,1,0,9.60043560723693,14771.2146123181,9.67145471457752,15858.4017000446
10,1,1,21,"Southeast",0,0,0,0,9.12009276690187,9137.04919285643,9.68605714688763,16091.6719489023
4,0,1,16,"Northeast",0,1,0,0,7.96781186263689,2886.53431530824,8.10076765804505,3296.99807116758
7,1,1,9,"South",0,0,1,0,9.75677859558526,17270.9053938893,8.61299748898642,5502.71831924181
15,0,0,23,"Southeast",0,0,0,0,9.41294121978213,12245.8357546173,9.49092872290903,13239.0850604692
16,0,1,22,"Northeast",0,1,0,0,9.08129766187681,8789.36425281844,8.77649267648535,6480.1094295849
5,0,1,16,"CenterWest",0,0,0,1,8.03636440100754,3091.35381263206,9.55692999944799,14142.3624256915
8,1,0,16,"Southeast",0,0,0,0,8.22193857338594,3721.71020215844,8.86493455145036,7079.33001422177
11,1,1,11,"Southeast",0,0,0,0,8.55292423968884,5181.88536800098,9.23452296981407,10244.7736816501
11,1,0,23,"Southeast",0,0,0,0,9.0894839101118,8861.61148383535,8.56637270327566,5252.04447335209
7,1,1,31,"Northeast",0,1,0,0,8.30555487530451,4046.28669991314,8.51032590876819,4965.78121626815
6,1,0,24,"North",1,0,0,0,8.56283007354061,5233.47134271817,8.55711230194634,5203.63293482788
9,0,1,10,"Southeast",0,0,0,0,8.74256642957738,6263.95109029475,8.96912038449369,7856.68770081125
13,1,1,28,"North",1,0,0,0,9.18466343415908,9746.49911280419,9.52269435846919,13666.3837894226
10,1,0,15,"Southeast",0,0,0,0,9.05730256823362,8580.97281909487,8.60123990891889,5438.39853150733
7,0,0,17,"Northeast",0,1,0,0,7.92088368170722,2754.203810202,8.30475261066237,4043.0418089665
8,0,0,5,"Northeast",0,1,0,0,7.66085970683765,2123.58230226345,7.5585568028673,1917.07679621633
15,1,0,21,"North",1,0,0,0,9.26398709061977,10551.1178498172,8.53604827447141,5095.16981314014
8,0,0,14,"Southeast",0,0,0,0,7.92009514650479,2752.03287958309,7.70994667122962,2230.42330928147
12,0,1,0,"Southeast",0,0,0,0,8.93955408535878,7627.79495173026,8.2029428834989,3651.68098172997
15,1,1,21,"South",0,0,1,0,10.1459529751566,25487.7436686454,9.51160906905088,13515.7245631714
11,0,1,28,"Northeast",0,1,0,0,8.42363591803415,4553.4292893672,8.91574691977661,7448.34336681983
8,0,1,14,"Southeast",0,0,0,0,8.42976664143867,4581.43085209536,7.17697705693053,1308.94540408459
9,0,1,22,"Northeast",0,1,0,0,8.56427572878894,5241.04260943389,8.59584170755464,5409.12005778285
8,0,1,10,"North",1,0,0,0,8.65711045208657,5750.89314955667,8.34511856837451,4209.58172232895
14,1,0,0,"Northeast",0,1,0,0,8.44388750705361,4646.58354508229,8.65823859966443,5757.38466674008
9,0,0,6,"Southeast",0,0,0,0,8.85843013221686,7033.43251402564,7.74951211130397,2320.44002193621
15,0,0,17,"Southeast",0,0,0,0,8.21553642905308,3697.95938548106,9.09299093257907,8892.74391356193
8,0,0,4,"North",1,0,0,0,7.93777653516927,2801.12537531143,8.10747057514816,3319.17180726479
7,1,0,20,"Southeast",0,0,0,0,8.04003843716451,3102.73244827343,7.66602820281171,2134.58644177222
10,1,0,18,"Northeast",0,1,0,0,8.72579774310636,6159.78863295174,7.8837107107495,2653.70143080085
10,0,1,25,"Southeast",0,0,0,0,9.08092138979658,8786.05768257126,9.22724897523319,10170.523628038
8,0,1,3,"Southeast",0,0,0,0,8.43930036667695,4625.31782579805,8.69778673871245,5989.64089590636
4,1,0,27,"Southeast",0,0,0,0,8.09852438512661,3289.61029418052,9.37970019131594,11845.4628491374
10,1,0,11,"CenterWest",0,0,0,1,8.46155197943307,4729.3922243408,9.26069581009645,10516.4482461311
7,0,0,0,"North",1,0,0,0,7.91752051279316,2744.95651638637,8.28226744161319,3953.14775924663
13,0,0,15,"CenterWest",0,0,0,1,8.83100491496949,6843.16015556239,8.8949485690442,7295.02996855851
6,1,0,21,"Northeast",0,1,0,0,8.35522631971953,4252.34689340533,7.16238060164103,1289.97820471218
13,0,0,28,"Southeast",0,0,0,0,8.52600358769528,5044.24661026763,9.99619296323474,21942.7696479589
7,0,1,11,"Southeast",0,0,0,0,7.8849496768143,2656.99131442597,6.94945769605406,1042.58417733059
11,0,1,21,"North",1,0,0,0,9.07007570969356,8691.28179508707,10.1988031446628,26871.0061136774
13,1,0,20,"Northeast",0,1,0,0,9.04451684133666,8471.95725086537,9.40735024889756,12177.5606832746
8,0,1,15,"South",0,0,1,0,8.59273992442917,5392.36813431173,7.95389786458808,2846.64920661497
11,1,0,37,"Southeast",0,0,0,0,8.83187705527275,6849.13095464453,10.0968673942964,24266.8716912538
9,0,1,14,"South",0,0,1,0,9.11232360255993,9066.3369990854,8.65484980595531,5737.90709916957
6,1,0,11,"Southeast",0,0,0,0,7.37794410026072,1600.29633469113,8.1082221730569,3321.6674275879
9,1,0,8,"Southeast",0,0,0,0,7.97004668008016,2892.99240618591,9.01153613606201,8197.10347473648
15,1,1,15,"Southeast",0,0,0,0,9.80469223494194,18118.5623318872,10.0767985416487,23784.7177399022
9,0,0,13,"Southeast",0,0,0,0,8.40017490246409,4447.8446186558,6.67604265128307,793.174026803663
7,0,1,6,"South",0,0,1,0,8.52260076868055,5027.11112300274,7.95250151883312,2842.67707396016
9,1,1,7,"Southeast",0,0,0,0,8.1736203412937,3546.15905818997,10.1176696374471,24776.9641964758
11,0,0,26,"Northeast",0,1,0,0,8.20327014996549,3652.87625003689,8.56173868255536,5227.76269502312
13,1,1,20,"North",1,0,0,0,9.49483047471911,13290.8415894728,8.77510798153895,6471.14266435557
14,1,0,8,"Northeast",0,1,0,0,8.81466237037897,6732.23437911953,9.31781744763289,11134.6533499237
10,1,0,16,"Northeast",0,1,0,0,8.44607133337415,4656.74196460339,8.91038540628478,7408.51583669315
14,0,0,13,"North",1,0,0,0,8.69383641841637,5966.02656869557,9.23829107007493,10283.4498380877
7,1,0,12,"CenterWest",0,0,0,1,7.85234573540547,2571.75991512948,8.2032457793843,3652.78722840443
4,1,1,12,"Northeast",0,1,0,0,8.11064797854258,3329.73492779233,7.81870155454699,2486.674499722
8,0,1,11,"Southeast",0,0,0,0,8.00242011454902,2988.18098355027,9.97140541775499,21405.5479573747
8,1,0,20,"Southeast",0,0,0,0,8.76892871557899,6431.2790435689,8.2687269216248,3899.98084912456
4,1,0,1,"Southeast",0,0,0,0,7.92718682257037,2771.61877160357,7.7799412999912,2392.13439810579
11,0,0,17,"North",1,0,0,0,7.90559191100368,2712.40754100867,8.53107442746659,5069.89013875882
7,0,1,26,"South",0,0,1,0,8.35680406904911,4259.0613263187,8.46465857837852,4744.10739446893
9,0,1,14,"Northeast",0,1,0,0,8.6944767284744,5969.84789880149,9.24299981523903,10331.9861657019
4,1,0,15,"Southeast",0,0,0,0,8.39424768912921,4421.55927110624,8.78751116913309,6551.90528235304
11,1,0,4,"Southeast",0,0,0,0,9.09158826136085,8880.27906171152,8.81560102182749,6738.55656737271
16,1,1,28,"Northeast",0,1,0,0,9.6441589195229,15431.3883638342,9.78092260110661,17692.9688779273
6,1,1,20,"Northeast",0,1,0,0,8.08090701988901,3232.16354413927,6.79554338179295,893.854832105246
9,1,1,6,"Northeast",0,1,0,0,8.96721676453495,7841.74577967625,8.78295160629922,6522.099460932
16,1,1,23,"Northeast",0,1,0,0,9.00326716351623,8129.60132249709,10.507887025851,36603.0564641077
13,1,1,9,"South",0,0,1,0,9.35872000789096,11599.5317266914,10.9461501923563,56735.2047644304
16,0,1,28,"Southeast",0,0,0,0,9.65873814828248,15658.0141049617,9.95906053161499,21142.9232762119
9,1,1,29,"Southeast",0,0,0,0,9.79130304694641,17877.5863310826,10.0116739733215,22285.1089280271
9,1,1,26,"Southeast",0,0,0,0,9.00804621444897,8168.54608666333,9.50392147267653,13412.2194903886
8,0,0,26,"Northeast",0,1,0,0,7.98007865930875,2922.16091019883,9.42256265789404,12364.2269388768
15,1,0,26,"North",1,0,0,0,9.36683653009548,11694.0626959103,9.62761064726621,15178.1268476652
5,0,1,15,"South",0,0,1,0,8.09242282833205,3269.59966022966,8.48247894949777,4829.40692618569
11,1,0,0,"Northeast",0,1,0,0,8.53384761433197,5083.96940469509,7.96741008419743,2885.37480100513
9,1,1,8,"Northeast",0,1,0,0,8.52952518388809,5062.04172513961,7.94017394864138,2807.84888732208
17,1,1,26,"Southeast",0,0,0,0,9.57069157380363,14338.328908758,9.98742239850985,21751.1606543153
7,1,0,7,"CenterWest",0,0,0,1,8.20971100747063,3676.47983752028,8.10613855135093,3314.75353470577
4,1,1,8,"Southeast",0,0,0,0,8.36202072157443,4281.33742215049,8.70116969514042,6009.93790266393
10,1,0,31,"Northeast",0,1,0,0,8.82149545459093,6778.39382967052,8.9240483404892,7510.4325563965
9,0,0,8,"Northeast",0,1,0,0,7.92067839243213,2753.63845973054,8.58682006574676,5360.54037785277
7,1,1,22,"Southeast",0,0,0,0,8.80184031596931,6646.46435266729,10.1128773723577,24658.5104734529
10,0,0,32,"Southeast",0,0,0,0,8.30740841261403,4053.7935982853,8.8631612996102,7066.78770287186
9,1,1,19,"Northeast",0,1,0,0,8.58684644303332,5360.68177622729,8.95715141946897,7763.21180130964
7,0,0,25,"Northeast",0,1,0,0,8.46218101323483,4732.3681077792,8.09270146497795,3270.51081744745
11,1,1,16,"Southeast",0,0,0,0,9.51766034327821,13597.7598776463,8.34887582030393,4225.42793183617
8,0,0,17,"Southeast",0,0,0,0,7.87846293106667,2639.81186690918,8.66609416542608,5802.7902905388
4,0,0,41,"Northeast",0,1,0,0,8.21908134087722,3711.09158792968,6.76162581495745,864.045833092159
4,1,0,1,"Southeast",0,0,0,0,7.31675792098523,1505.31569752903,7.45462152126649,1727.82992461773
7,0,0,18,"CenterWest",0,0,0,1,8.55357197757212,5185.24295876263,7.94088088477053,2809.83455893451
15,1,1,1,"CenterWest",0,0,0,1,8.15438071347172,3478.58441763809,9.53371676218683,13817.8534351594
12,0,0,30,"CenterWest",0,0,0,1,8.45294578850973,4688.86481535977,9.7864326551001,17790.7271711527
14,1,1,15,"South",0,0,1,0,9.65371975385555,15579.6328527581,10.3895399569364,32517.7039503504
13,1,1,11,"Southeast",0,0,0,0,9.27887711134294,10709.3996988455,10.3481376891319,31198.8866582966
11,0,1,22,"North",1,0,0,0,8.79287774686537,6587.16110829614,9.03048433892861,8353.90471374587
4,0,0,36,"Southeast",0,0,0,0,8.1540753341447,3477.5222920535,7.84099718325082,2542.73914691805
10,1,0,0,"Northeast",0,1,0,0,8.28054552519711,3946.34662639636,7.53786470448337,1877.81604898471
15,0,0,0,"Southeast",0,0,0,0,8.32908838892693,4142.63935449547,7.76862771196537,2365.22329264851
4,1,1,14,"Northeast",0,1,0,0,8.29503051660193,4003.92543086632,7.85174451601809,2570.21418791595
7,0,1,0,"Northeast",0,1,0,0,7.67354911454742,2150.70100011979,7.11850303902138,1234.60090009975
13,0,0,23,"Northeast",0,1,0,0,8.67044502314211,5828.09240849247,8.87969365723179,7184.58945162335
11,0,0,13,"Northeast",0,1,0,0,8.66642854387129,5804.73094297209,8.46988819904744,4768.98226292598
12,1,1,2,"Southeast",0,0,0,0,8.76245721820624,6389.79341997277,7.56872852579299,1936.67628149518
11,0,0,11,"Southeast",0,0,0,0,9.22181087312532,10115.3653960396,8.66317179414608,5785.85713738119
11,0,0,25,"North",1,0,0,0,9.07555189453229,8739.00741858173,10.0288557807422,22671.3157424256
10,1,1,10,"Southeast",0,0,0,0,8.97738672840109,7921.90295783111,8.26047737015591,3867.94009900182
6,0,0,19,"CenterWest",0,0,0,1,7.86211162996406,2596.99848932895,8.48124324798558,4823.44290637706
5,0,0,27,"South",0,0,1,0,8.20136137176963,3645.9103697738,8.42244585804476,4548.01365845739
10,1,0,16,"Northeast",0,1,0,0,8.49845471470558,4907.17998526793,9.16055975976369,9514.3813551305
8,0,1,37,"North",1,0,0,0,8.69909913573948,5997.50684330514,8.31276126552174,4075.55113964281
6,0,1,19,"Northeast",0,1,0,0,8.12758850521251,3386.62288665671,8.01534159095842,3027.04323173111
11,1,0,9,"CenterWest",0,0,0,1,9.35325201765335,11536.2786915381,9.39483474343462,12026.1021232426
10,1,1,31,"Southeast",0,0,0,0,8.73856223882554,6238.91918497674,9.47485647979935,13028.0040830179
15,0,0,19,"Northeast",0,1,0,0,8.79184736673462,6580.37732391064,8.63933105396642,5649.54931649234
6,0,1,0,"Northeast",0,1,0,0,7.95827611344039,2859.13986889782,7.18121983737656,1314.51077001423
8,1,0,10,"Southeast",0,0,0,0,9.04439084978665,8470.88992307828,8.08114904881648,3232.94591588974
9,1,1,26,"North",1,0,0,0,9.65123067143628,15540.9020845591,9.08932282400056,8860.18411626973
5,1,0,8,"Northeast",0,1,0,0,7.74834085527673,2317.72378359046,8.08142006167334,3233.82220453587
9,0,0,32,"South",0,0,1,0,8.83158017297328,6847.09787070558,7.19947839116814,1338.7322876597
7,1,0,18,"Northeast",0,1,0,0,8.31353595794682,4078.70966152223,7.25279600828214,1412.04743019988
4,0,1,9,"Southeast",0,0,0,0,7.60784041208609,2013.92415178674,7.92147403783721,2755.83025134712
9,0,0,19,"South",0,0,1,0,8.98746947991324,8002.18157140941,9.16413389175631,9548.44785273645
8,1,0,28,"Southeast",0,0,0,0,8.65034482619727,5712.11608145936,8.52803368427126,5054.49731948385
13,1,1,7,"South",0,0,1,0,9.40397984065892,12136.586421204,9.35418091562992,11546.9996960606
7,1,1,22,"North",1,0,0,0,8.57136525358616,5278.33113375482,8.90267717681667,7351.62882733683
11,0,0,21,"South",0,0,1,0,8.99845133440463,8090.54467234306,8.72838394742596,6175.7397224197
10,0,0,16,"Northeast",0,1,0,0,8.11728440281213,3351.90594825593,7.8226513031472,2496.51566110923
5,1,0,10,"Southeast",0,0,0,0,8.19595416106024,3626.24936767135,7.85730415176025,2584.54343837742
11,1,0,8,"Northeast",0,1,0,0,8.48901482369895,4861.07469787656,9.37822475580955,11827.9985195743
9,0,1,14,"North",1,0,0,0,8.5858291461322,5355.23114419404,9.01958356391575,8263.33521369327
10,1,0,9,"CenterWest",0,0,0,1,8.6215193333149,5549.81200567208,8.75190064224899,6322.69387424645
12,0,1,17,"North",1,0,0,0,8.28721295415041,3972.74652407434,8.50355784406695,4932.28596457833
10,0,1,19,"Northeast",0,1,0,0,8.4598995700952,4721.5837856121,8.26115470214273,3870.56086601845
15,0,1,38,"North",1,0,0,0,9.45919260586795,12825.5250127525,9.44450220211169,12638.4900451487
10,0,0,11,"Southeast",0,0,0,0,8.2287551248123,3747.16609327282,7.52137533539086,1847.10593807695
5,0,0,12,"Southeast",0,0,0,0,7.81494721009423,2477.35617016283,8.54051172771177,5117.96269499317
12,1,0,13,"Southeast",0,0,0,0,8.57701525559556,5308.23812298255,8.93525036401483,7595.03758763372
5,0,1,14,"Southeast",0,0,0,0,7.85609351008095,2581.41637562714,8.52712829250006,5049.92309025044
4,0,0,19,"Northeast",0,1,0,0,7.06592447619549,1171.36436952903,7.72464221973443,2263.44262747214
7,0,1,37,"Northeast",0,1,0,0,7.97590428879355,2909.98815233164,8.27718714807997,3933.11553612119
7,0,1,17,"Southeast",0,0,0,0,8.44389548424642,4646.62061192297,8.35868192216926,4267.06673205486
7,0,1,12,"Southeast",0,0,0,0,8.361489683934,4279.06447439175,8.31392240746076,4080.28618149148
15,0,0,15,"North",1,0,0,0,9.37560379303412,11797.0383661747,8.92992030227921,7554.6632628139
15,1,1,29,"Southeast",0,0,0,0,9.92958042860862,20528.7255083301,9.5656097751467,14265.6492363085
12,1,0,12,"South",0,0,1,0,8.6271214040097,5580.98969313741,8.4699602862047,4769.3260576918
5,0,0,2,"CenterWest",0,0,0,1,7.43428299871827,1693.04336943412,8.06966400162368,3196.02778850189
10,0,0,13,"Northeast",0,1,0,0,7.83088010037697,2517.14373799731,7.45915530495755,1735.68131655835
11,0,0,3,"Southeast",0,0,0,0,8.95443297238357,7742.13657973106,8.18411437412662,3583.56851249003
9,0,1,12,"North",1,0,0,0,8.65675337447811,5748.84000097286,7.69792347346766,2203.76705655236
10,0,0,21,"South",0,0,1,0,8.5871974896199,5362.56395561359,9.65844885566606,15653.4850122415
6,1,1,0,"South",0,0,1,0,8.43019149047774,4583.37768211558,7.85457654581321,2577.50342787648
5,1,1,10,"South",0,0,1,0,8.44398475040003,4647.03541638599,6.58603929207435,724.904043334948
14,1,1,15,"Southeast",0,0,0,0,8.95883557040407,7776.29723755606,9.81983057623047,18394.9339380005
10,0,0,17,"Northeast",0,1,0,0,8.61129164787621,5493.33955772769,7.25971207974496,1421.84709968176
8,0,1,28,"Southeast",0,0,0,0,8.81710161327208,6748.67597835844,8.41087760762836,4495.70424511059
11,1,1,27,"Northeast",0,1,0,0,8.59991888225095,5431.21900523323,9.39654516345354,12046.6894104988
17,0,1,9,"Northeast",0,1,0,0,9.47782762377141,13066.7697194429,8.67447146747986,5851.6062048991
11,0,1,13,"Southeast",0,0,0,0,8.85708017427892,7023.94408190549,7.99538225144547,2967.22440612177
14,1,0,0,"South",0,0,1,0,8.22969191151135,3750.67803334071,9.36515938802023,11674.466528704
14,1,1,2,"Northeast",0,1,0,0,8.53106480009928,5069.84132929917,8.18885953113577,3600.6135163618
8,1,1,5,"Northeast",0,1,0,0,8.55842157750077,5210.45038621102,8.22192768945564,3721.66969554441
12,0,0,17,"North",1,0,0,0,9.01677399374608,8240.15137713317,9.42252401958934,12363.7492153382
7,1,1,7,"Southeast",0,0,0,0,8.52515345731892,5039.9601652751,8.00649201008376,3000.37335053037
4,0,1,24,"Northeast",0,1,0,0,7.96698360524497,2884.14451174741,7.78873323452285,2413.2586124078
5,0,0,18,"Southeast",0,0,0,0,7.28155020397247,1453.23909687438,8.03733505517089,3094.35590484161
9,1,0,29,"Northeast",0,1,0,0,8.13574762446012,3414.36777966343,9.77055673568975,17510.513232798
16,0,0,26,"Southeast",0,0,0,0,9.30698927211142,11014.7357849868,9.70618898514252,16418.9097832691
10,1,0,16,"Southeast",0,0,0,0,9.01596626598453,8233.49826541976,8.60169328330898,5440.86472113599
7,1,0,12,"Southeast",0,0,0,0,8.52542746257858,5041.34133008344,8.94090646179915,7638.11758038158
10,1,0,0,"North",1,0,0,0,8.06292134586582,3174.55056147466,7.3480107398485,1553.10392511193
